report_id,occurred_on,city,state,country,shape,summary,reported_on,has_media,explanation,report_link
73868,08/20/1970 01:00,Spring City,TN,USA,Fireball,Large fireball hovers above ground and then streaks into space at high speed.,12/29/2009,N,,https://nuforc.org/sighting/?id=73868
63149,08/18/1970 15:00,London (UK/England),,United Kingdom,Disk,A  disc shaped object that sped away at great speed after hovering over us for about 10 minutes,05/14/2008,N,,https://nuforc.org/sighting/?id=63149
80526,08/15/1970 21:30,Grand Bay (Canada),NB,Canada,Unknown,"strange maneuvers, various colored lights, over a drive-in theater, and chased within two minutes by three jets",03/19/2011,N,,https://nuforc.org/sighting/?id=80526
2068,08/15/1970 20:00,Seymore/Farmer City/Weldon area,IL,USA,Disk,"Large Aluminun-colored ""Saucer""",03/18/1997,N,,https://nuforc.org/sighting/?id=2068
93993,08/15/1970 14:00,Sabana Seca (Puerto Rico),PR,USA,Egg,"1968-70 white egg shaped UFO over Sabana Seca, Puerto Rico",10/31/2012,N,,https://nuforc.org/sighting/?id=93993
73259,08/15/1970 12:00,Newport,RI,USA,Rectangle,Craft hovering about a half-mile over my head,11/11/2009,N,,https://nuforc.org/sighting/?id=73259
148107,08/15/1970 02:00,West Seneca,NY,USA,Unknown,"The dark object was within 15 feet of me, not earth made, blinding light, soothing loud deep low hum/whirl, and evidence.",08/07/2019,N,,https://nuforc.org/sighting/?id=148107
68949,08/15/1970 00:30,Ocean City,NJ,USA,Disk,1970 sighting of two disks flying with U.S. military formation at New Jersey shore.,02/25/2009,N,,https://nuforc.org/sighting/?id=68949
23748,08/14/1970 02:20,Kentville (Canada),NS,Canada,Disk,ARMY BASE,07/13/2002,N,,https://nuforc.org/sighting/?id=23748
26432,08/01/1970 22:00,Sparwood (outskirts) (Canada),BC,Canada,Circle,"My friends (RN, social worker, public health nurse and an XRay technician)took me on my first outing after the birth of my son (July 22",12/05/2002,N,,https://nuforc.org/sighting/?id=26432
9721,08/01/1970 21:30,Palmdale,CA,USA,Cylinder,"A flaming cylindrical object crossed the entire sky, north to south, in about 3 min.",09/13/1999,N,,https://nuforc.org/sighting/?id=9721
39485,08/01/1970 21:00,Everton,MO,USA,Light,strange lights follow automobile,09/26/2004,N,,https://nuforc.org/sighting/?id=39485
91715,08/01/1970 20:00,Pompano Beach,FL,USA,Other,Rotating colored lights over Pompano Beach Florida in the summer of 1970,08/11/2012,N,,https://nuforc.org/sighting/?id=91715
5139,08/01/1970 18:45,Racine,HI,USA,Unknown,"At night, observed a silent color changing object fly through the sky.",12/15/1998,N,,https://nuforc.org/sighting/?id=5139
20516,08/01/1970 09:30,unknown,NH,USA,Unknown,Nothing that my aunt or father or anyone I  asked had heard of any craft at that time that could go that fast.,11/20/2001,N,,https://nuforc.org/sighting/?id=20516
3511,07/26/1970 23:30,Cottonwood (30 min.west of Sedona),AZ,USA,Cylinder,"My family and I were sitting on our front porch, faceing west about 10:30 p.m. As dusk was turning to night we abserved a bright light ",05/01/1998,N,,https://nuforc.org/sighting/?id=3511
49802,07/22/1970 20:00,Stockton,CA,USA,Fireball,ball of fire in summer sky,03/24/2006,N,,https://nuforc.org/sighting/?id=49802
56340,07/22/1970 03:00,Grand Blanc,MI,USA,Light,"Bright light shining with 4 lizard-like beings approaching.

 500 Lights On Object0: Yes",04/22/2007,N,,https://nuforc.org/sighting/?id=56340
61471,07/22/1970 03:00,Grand Blanc,MI,USA,,"Brother not joking of his encounter. He is a honest dear person, and knows no lies.

 500 Lights On Object0: Yes",02/07/2008,N,,https://nuforc.org/sighting/?id=61471
61125,07/20/1970 22:00,Newark,NY,USA,Oval,LARGE OBJECT 7/20/70 NEWARK NEW YORK,01/22/2008,N,,https://nuforc.org/sighting/?id=61125
21523,07/20/1970 21:15,Levittown,NY,USA,Disk,1970 - Saucer shaped object with lights hovering over house in NY.,01/23/2002,N,,https://nuforc.org/sighting/?id=21523
4694,07/20/1970 19:00,Englewood,FL,USA,Sphere,A white ball was moving across the sky. It has a tail like a comet. T he sun was just below the horison. Then the light stopped. It  hu,10/29/1998,N,,https://nuforc.org/sighting/?id=4694
18078,07/20/1970 19:00,Kindred,ND,USA,Oval,"When I was six, my mom and I witnessed a large glowing orb that flew alongside our car.",06/18/2001,N,,https://nuforc.org/sighting/?id=18078
34007,07/18/1970 23:00,Custer,MT,USA,Light,"It had been stationary in the sky for about two hours when it  just ""took off"" and then went back the way it had originated from before",12/20/2003,N,,https://nuforc.org/sighting/?id=34007
84832,07/16/1970 23:00,Pearl Harbor,HI,USA,Unknown,Visited on military base as a teenager  500 Lights On Object0: Yes,10/25/2011,N,,https://nuforc.org/sighting/?id=84832
13007,07/15/1970 23:30,Pittsfield,MA,USA,Light,I was fortunate to have witnessed 2 unidentified objects over a 15-20 minute period in Western MA around 1970.,06/01/2000,N,,https://nuforc.org/sighting/?id=13007
145071,07/15/1970 23:00,Garden City,MI,USA,Light,Stars or lights apparently joining up in the sky.,03/09/2019,N,,https://nuforc.org/sighting/?id=145071
24582,07/15/1970 22:00,Lincoln (near) (UK/England),,United Kingdom,Disk,Was attending a music festival near Lincoln England July 1970. Met someone I vaguely knew from London who convinced me to come with him,08/20/2002,N,,https://nuforc.org/sighting/?id=24582
43519,07/15/1970 22:00,Roseville,CA,USA,Disk,"Silent, disc shaped object with rotating vertical bands of light, accelerated away with amazing velocity.",04/17/2005,N,,https://nuforc.org/sighting/?id=43519
11731,07/15/1970 21:30,Tyre,NY,USA,Other,Fully illuminate airplane-shaped craft splits in half and continues in different directions.,01/20/2000,N,,https://nuforc.org/sighting/?id=11731
44634,07/15/1970 20:00,Indian Orchard,MA,USA,Unknown,An extra star in the big dipper's handle.,06/28/2005,N,,https://nuforc.org/sighting/?id=44634
49928,07/15/1970 19:00,South Windsor,CT,USA,Oval,UFO hovering over potato field behind my girlfriends house,04/02/2006,N,,https://nuforc.org/sighting/?id=49928
81516,07/15/1970 11:00,Provo,UT,USA,Disk,By triangulating you may come to it being over area 51 north of Las Vegas.,05/25/2011,N,,https://nuforc.org/sighting/?id=81516
4074,07/15/1970 02:00,Bemus Point,NY,USA,Other,An object viewed very close to me moveing slow. 250-300 ft. of altitude. I could hear popping and or snapping as streams of sparks or l,09/22/1998,N,,https://nuforc.org/sighting/?id=4074
148845,07/15/1970 00:00,Ontario,CA,USA,Light,Mysterious light in the sky over Southeren California,09/14/2019,N,,https://nuforc.org/sighting/?id=148845
15509,07/13/1970 19:00,Barranquitas (Puerto Rico),PR,USA,Other,"The object that I saw, up close and personal,chose me.  It did'nt just fall from the sky. It was put there.",12/20/2000,N,,https://nuforc.org/sighting/?id=15509
116691,07/12/1970 19:00,Gloucester,NC,USA,Circle,There it was.,01/13/2015,N,,https://nuforc.org/sighting/?id=116691
31828,07/11/1970 20:30,Lansing,MI,USA,Orb,"extremely high altitude, medium bright light emitting faint, glittery orange streaks in all directions",09/25/2003,N,,https://nuforc.org/sighting/?id=31828
75550,07/07/1970 20:00,La Habra,CA,USA,Orb,SILENT ORANGE ORB OVER MY NEIGHBORS HOUSE IN 1970,05/25/2010,N,,https://nuforc.org/sighting/?id=75550
174066,07/07/1970 02:45,Orcas Island,WA,USA,Disk,A very bright solid object flew right over us and paused about 100 ft. Above us.,01/22/2023,N,,https://nuforc.org/sighting/?id=174066
6163,07/07/1970 01:00,McLean,VA,USA,Other,My friend Barbara was spending the night with me. Around 1a.m. we noticed the street light from outside the east window was actually co,04/15/1999,N,,https://nuforc.org/sighting/?id=6163
129069,07/02/1970 15:00,Seminole,OK,USA,Oval,"(3) UFO's  viewed in Seminole, Oklahoma; above a little league baseball game.",08/08/2016,N,,https://nuforc.org/sighting/?id=129069
5107,07/01/1970 23:30,Lockport,IL,USA,Light,"3 lights chasing or following each other. Speeding up, slowing down, turning 90 degrees in an instant.",12/12/1998,N,,https://nuforc.org/sighting/?id=5107
125529,07/01/1970 21:00,Farmington,MI,USA,Disk,Low-Flying Silent Gray Disc.,01/31/2016,N,,https://nuforc.org/sighting/?id=125529
49627,07/01/1970 19:00,Warren,MI,USA,Disk,DISC SHAPED OBJECT WITH BRIGHT WHITE LITES PULSING AROUND THE BOTTOM AND FEELING OF TRANCE STATE,03/14/2006,N,,https://nuforc.org/sighting/?id=49627
153092,07/01/1970 07:00,Chateauguay (Canada),QC,Canada,Other,Wedge shaped silver object,02/05/2020,N,,https://nuforc.org/sighting/?id=153092
82468,07/01/1970 00:00,San Antonio,TX,USA,Oval,San Antonio UFO sighting in 1970 while parking with girlfriend.,07/14/2011,N,,https://nuforc.org/sighting/?id=82468
160130,06/30/1970 23:00,Jackson,MS,USA,,The Visitor With The Large Head,10/22/2020,N,,https://nuforc.org/sighting/?id=160130
47793,06/30/1970 23:00,Kent,WA,USA,Disk,"We saw a saucer silently pass over our panicking horses and then our barn.  Had alternate flashing lights a round it, blue and green",11/18/2005,N,,https://nuforc.org/sighting/?id=47793
160784,06/30/1970 21:57,Alger,WA,USA,Cigar,"When it cleared the mountain and the front of it was above me that’s when I realized this is not a cloud, this is a UFO",11/24/2020,N,,https://nuforc.org/sighting/?id=160784
95601,06/30/1970 20:00,South-central PA (a field outside small town),PA,USA,Cone,The plane crash that wasn't a plane or a crash at all.,12/29/2012,N,,https://nuforc.org/sighting/?id=95601
120842,06/30/1970 19:45,Martinsville,VA,USA,Orb,Dancing orb in the sky.,08/03/2015,N,,https://nuforc.org/sighting/?id=120842
138270,06/30/1970 19:00,Baltimore,MD,USA,Disk,Multiple colored dome shaped UFO that sparkled.,01/05/2018,N,,https://nuforc.org/sighting/?id=138270
146553,06/30/1970 18:00,Elsmere,DE,USA,Circle,"Elsmere Delaware Linden ave Park Large round not helicopter blades many colored flashing lights all the way around it, black I beleive",05/31/2019,N,,https://nuforc.org/sighting/?id=146553
136050,06/30/1970 10:00,Bradenton,FL,USA,Other,"This was contact. I police patrolman. On patrol. Entered woods to relieve self. On way in, noticed leaves vibration, and low humming. L",09/05/2017,N,,https://nuforc.org/sighting/?id=136050
47941,06/30/1970 01:00,Honolulu,HI,USA,Sphere,"ufo patrols the coastline skies of hawaii; not a shooting star, nor meteor;nor a      scheduled airliner.",11/29/2005,N,,https://nuforc.org/sighting/?id=47941
148105,06/30/1970 00:00,,IN,USA,,"Object blended with dark, bright light as if daylight, left mark on ground, humming/whirl deep loud sound.",08/07/2019,N,,https://nuforc.org/sighting/?id=148105
68697,06/25/1970 15:00,Poughkeepsie,NY,USA,Disk,"Approximately at 15:00 my friend spotted object in sky.  He said to me ""hey there is one of those UFO's they talk about"".  I thought he",02/16/2009,N,,https://nuforc.org/sighting/?id=68697
120581,06/24/1970 22:00,Hazard,KY,USA,Disk,"Discus shape object color changes, landed disrupted radion communication.",07/22/2015,N,,https://nuforc.org/sighting/?id=120581
50670,06/23/1970 21:00,West Jefferson,NC,USA,Orb,Eight orange glowing orbs in v formation visible for several nights at the same time.,05/22/2006,N,,https://nuforc.org/sighting/?id=50670
180357,06/23/1970 12:00,Bradenton Beach,FL,USA,Sphere,3 spheres darting around that merged into one that zoomed off,02/11/2024,Y,,https://nuforc.org/sighting/?id=180357
127896,06/22/1970 14:00,Beaverton,OR,USA,Disk,Will never forget.,06/16/2016,N,,https://nuforc.org/sighting/?id=127896
67777,06/20/1970 02:00,Cheyenne,WY,USA,Circle,followed by flying silent vehical for 45 minutes in wyomming,01/01/2009,N,,https://nuforc.org/sighting/?id=67777
60809,06/17/1970 00:00,Whitmire,SC,USA,Circle,2 Objects in the Sky!!,01/13/2008,N,,https://nuforc.org/sighting/?id=60809
144854,06/16/1970 01:00,Electric City,WA,USA,Egg,Three Egg shaped objects flew thru the Coulee. There was a large one and two small objects flying together.. They all flashed colors of,02/11/2019,N,,https://nuforc.org/sighting/?id=144854
88225,06/15/1970 23:30,Malibu Canyon,CA,USA,Unknown,POSSIBLE ABDUCTION,04/06/2012,N,,https://nuforc.org/sighting/?id=88225
72748,06/15/1970 21:00,Snowbank Lake,MN,USA,Disk,"Silver hammered disc shaped object over Snowbank Lake, Minnesota, June 1970",10/06/2009,N,,https://nuforc.org/sighting/?id=72748
16909,06/15/1970 20:00,River Pines,CA,USA,Disk,Grey to silver saucer shaped craft  flew directly at and over  vehicle at altitude of few feet .,03/19/2001,N,,https://nuforc.org/sighting/?id=16909
42828,06/15/1970 19:30,CT/RI border,RI,USA,Circle,"Back in 1969 or maybe 70, can't really remember the date, my wife and I were on our way to Rhode Island from Connecticut. We left in th",03/09/2005,N,,https://nuforc.org/sighting/?id=42828
77975,06/15/1970 19:00,Chicago,IL,USA,Circle,Bright White Circular Disc descends along the outside of Chicago lake front hi-rise,09/24/2010,N,,https://nuforc.org/sighting/?id=77975
28144,06/15/1970 18:00,Yorktown Heights,NY,USA,Light,Multi lights over Yorktown,03/14/2003,N,,https://nuforc.org/sighting/?id=28144
22335,06/15/1970 15:00,San Bruno Mountain Ranges (near canyon),CA,USA,Disk,High velocity  illuminating object traveling right to left coastal directions observed at pennisula coastal mountains.,03/25/2002,N,,https://nuforc.org/sighting/?id=22335
28100,06/15/1970 15:00,Vancouver (Canada),BC,Canada,Disk,Disc in sky,03/12/2003,N,,https://nuforc.org/sighting/?id=28100
89842,06/15/1970 13:00,Milford,CT,USA,Disk,Witnessed a silver disk in 1970,06/21/2012,N,,https://nuforc.org/sighting/?id=89842
80042,06/15/1970 11:00,Oxford,IN,USA,Other,Unknown Radio Broadcast 1970,02/12/2011,N,,https://nuforc.org/sighting/?id=80042
17207,06/15/1970 03:00,Houston,TX,USA,Disk,Saucer very low to ground,04/10/2001,N,,https://nuforc.org/sighting/?id=17207
79340,06/15/1970 02:00,Geneseo,IL,USA,Unknown,Early morning abduction,12/22/2010,N,,https://nuforc.org/sighting/?id=79340
32876,06/13/1970 03:30,Rio de Janeiro (Brazil),,Brazil,Disk,A strange but very real fact,11/04/2003,N,,https://nuforc.org/sighting/?id=32876
139701,06/13/1970 03:30,Rio de Janeiro (Brazil),,Brazil,Other,"A strange but very real fact – Part 2  Dear sir/Madam,  I wrote a report on 11/4/2003, entitled &quot;A strange but very real fact&quot",05/01/2018,N,,https://nuforc.org/sighting/?id=139701
133777,06/10/1970 23:00,Pollok,TX,USA,Other,"Exact moon-like object on ground, rising up, then streaking like a falling star",04/23/2017,N,,https://nuforc.org/sighting/?id=133777
42174,06/10/1970 21:00,West Ocean City,MD,USA,Light,"Sighting to the North of Ocean City, Maryland at about the same date as that in Princess Anne, MD",02/24/2005,N,,https://nuforc.org/sighting/?id=42174
70605,06/10/1970 19:00,Huntington,NY,USA,,"absolutley no sound, super fast",06/21/2009,N,,https://nuforc.org/sighting/?id=70605
185562,06/10/1970 17:55,,SC,USA,Changing,It's a picture taken outside of an airliner and there's like a jetpack man in it my grandfather passed away and I received some photos,12/18/2024,Y,,https://nuforc.org/sighting/?id=185562
37412,06/10/1970 17:00,Princess Anne,MD,USA,Oval,"Bright orange disk with vertical stripes, or ribs.  Eastern Maryland.",06/05/2004,N,,https://nuforc.org/sighting/?id=37412
85761,06/10/1970 13:00,Kalispell,MT,USA,Cigar,"Cigar shaped, silver object seen briefly over Kalispell, Montana",12/08/2011,N,,https://nuforc.org/sighting/?id=85761
57051,06/09/1970 15:00,Eureka,CA,USA,Oval,silver globe spotted over humboldt bay,06/12/2007,N,,https://nuforc.org/sighting/?id=57051
34069,06/08/1970 10:00,Not sure,CA,USA,Disk,Single craft,12/22/2003,N,,https://nuforc.org/sighting/?id=34069
87745,06/08/1970 00:00,Burnaby (Canada),BC,Canada,Oval,The reports above you…,03/17/2012,N,,https://nuforc.org/sighting/?id=87745
50816,06/06/1970 18:00,Mannheim (West Germany),,Germany,Sphere,"While serving as a military pilot in West Germany(1969-1970),I lived in a high rise apartment building. Standing next to an open window",06/03/2006,N,,https://nuforc.org/sighting/?id=50816
43510,06/06/1970 03:00,Maui,HI,USA,Egg,"form sucks was making warners bros. movie  rainbowbridge with jimi hendrix,chuck wein [andy warhol] movie maker,and ben harris myself w",04/16/2005,N,,https://nuforc.org/sighting/?id=43510
34401,06/06/1970 00:00,Downers Grove,IL,USA,Disk,Flying saucer traveling through the sky in the middle of the day!,01/11/2004,N,,https://nuforc.org/sighting/?id=34401
5815,06/05/1970 00:50,Cleveland (Lakewood),OH,USA,Disk,I was asleep with my mom and little brother when for some wierd feeling I opened my eyes .I was faceing a window and looked outside to ,03/04/1999,N,,https://nuforc.org/sighting/?id=5815
128643,06/01/1970 23:30,Lynnwood,WA,USA,Circle,Life's storys the way i kinda remember it.,07/22/2016,N,,https://nuforc.org/sighting/?id=128643
55027,06/01/1970 23:00,Russia,OH,USA,Unknown,"One ""starlike"" light observed making rapid turns, accelerating and decelerating.",01/29/2007,N,,https://nuforc.org/sighting/?id=55027
97732,06/01/1970 22:00,Westfield,IA,USA,Disk,"I saw a UFO over a house, very close to roof.",05/14/2013,N,,https://nuforc.org/sighting/?id=97732
79279,06/01/1970 20:00,"Meycauayan, Bulacan (Philippines)",,Philippines,Light,Two UFO flying up and down back and forth in the speed of light (1970's),12/16/2010,N,,https://nuforc.org/sighting/?id=79279
