report_id,occurred_on,city,state,country,shape,summary,reported_on,has_media,explanation,report_link
50940,07/29/2003 00:00,Atlantic Ocean (Canada),NS,Canada,Circle,"baseball size lights,one behind the other,travelling in straight line",06/13/2006,N,,https://nuforc.org/sighting/?id=50940
30414,07/28/2003 23:32,Vancouver,WA,USA,Triangle,I was laying outside stargazing when I saw a triangular formation of light moving as one.,07/29/2003,N,,https://nuforc.org/sighting/?id=30414
30408,07/28/2003 23:30,Woodstock,IL,USA,Egg,One bright white object with a star burst pattern of light around it,07/28/2003,N,,https://nuforc.org/sighting/?id=30408
30423,07/28/2003 23:00,Woodstock (Canada),NB,Canada,Light,lights moving north,07/29/2003,N,,https://nuforc.org/sighting/?id=30423
30384,07/28/2003 22:45,Lód (??) (Poland),,Poland,Circle,"It was one quite big, red light moving very slowly.Than it`s dissapeared and return in that same place, but in yellow color.After half",07/27/2003,N,,https://nuforc.org/sighting/?id=30384
30453,07/28/2003 22:32,Bozeman,MT,USA,Oval,bright oval light seen.,07/31/2003,N,,https://nuforc.org/sighting/?id=30453
30409,07/28/2003 22:20,Windsor,CA,USA,Chevron,"One object traveling towards a group of 3, then fell out of sky.",07/29/2003,N,,https://nuforc.org/sighting/?id=30409
30484,07/28/2003 22:00,Nacogdoches,TX,USA,Fireball,"We saw this fireball as well, over 150 miles outside of Houston",08/02/2003,N,,https://nuforc.org/sighting/?id=30484
30424,07/28/2003 21:00,Tomball,TX,USA,Other,The trajectory was upwards and the flash was a large bright red flame shaped object with a blueish halo and it had a tail and dissap,07/29/2003,N,,https://nuforc.org/sighting/?id=30424
30426,07/28/2003 21:00,Houston,TX,USA,Fireball,Orange fireball w/green glow & trail low in sky no noise,07/29/2003,N,,https://nuforc.org/sighting/?id=30426
30432,07/28/2003 21:00,Tomball,TX,USA,Flash,HBCCUFO CANADIAN REPORT:  Flash was a large bright red flame shaped object,07/30/2003,N,,https://nuforc.org/sighting/?id=30432
30435,07/28/2003 20:50,Houston,TX,USA,Circle,Glowing Green Ball travelling slowly about 50-200 feet from earth in Houston at Westheimer/Chimney Rock,07/30/2003,N,,https://nuforc.org/sighting/?id=30435
30645,07/28/2003 20:00,Oklahoma City (near),OK,USA,Orb,Big star and a smaller one moving in skies,08/11/2003,N,,https://nuforc.org/sighting/?id=30645
172429,07/28/2003 19:46,Wallasey,Wirral,United Kingdom,Disk,Up close sighting of the supposed Gimbal ufo,10/22/2022,N,,https://nuforc.org/sighting/?id=172429
33044,07/28/2003 18:00,Pinebush,NY,USA,Disk,"saucer shape ufo's taken with new digital camera, showing 4 ufo's getting out of way of plane",11/12/2003,N,,https://nuforc.org/sighting/?id=33044
30623,07/28/2003 12:00,Silverton,CO,USA,Cigar,Vacation photo shows two cigar shaped objects (that were not seen when photo was taken).,08/10/2003,N,,https://nuforc.org/sighting/?id=30623
30610,07/28/2003 11:00,Troro,MA,USA,Teardrop,Is this a UFO???,08/09/2003,N,,https://nuforc.org/sighting/?id=30610
30557,07/28/2003 02:00,Charlotte,NC,USA,Sphere,Large White & Orange Sphere over Kannapolis Concord NC Area,08/07/2003,N,,https://nuforc.org/sighting/?id=30557
35504,07/28/2003 01:30,Canada (various locations),BC,Canada,Unknown,"HBCCUFO CANADIAN REPORT:  Some Emails From The July 28, 2003 Sighting Of The Beam Of Light",03/10/2004,N,,https://nuforc.org/sighting/?id=35504
30385,07/28/2003 01:30,Seattle,WA,USA,Circle,"Spotted with bonoculars - investigated further with Meade 4504 Telescope SR 4mm, H 12.5mm, H 25mm",07/28/2003,N,,https://nuforc.org/sighting/?id=30385
30495,07/28/2003 01:20,Granite Falls,WA,USA,Changing,Stationary egg shape with row of lights in semi-circle array,08/03/2003,N,,https://nuforc.org/sighting/?id=30495
31068,07/28/2003 01:00,Kamloops to Kimberley (Canada),BC,Canada,Unknown,"HBCCUFO CANADIAN REPORT:  UFOs, Beam of Light, Puzzled And Frightened Residents.",08/31/2003,N,,https://nuforc.org/sighting/?id=31068
36260,07/28/2003 00:00,Vernon (Canada),BC,Canada,Other,HBCCUFO CANADIAN REPORT:  Beam of light running across the night sky.,04/11/2004,N,,https://nuforc.org/sighting/?id=36260
30396,07/28/2003 00:00,Howell,MI,USA,,The Crop Circles of Livingston County,07/28/2003,N,,https://nuforc.org/sighting/?id=30396
30387,07/27/2003 23:48,"Keerbergen (51.00 N, 4.617 E) (Belgium)",,Belgium,Orb,Bright 'satellite' fades away in a couple of seconds,07/28/2003,N,,https://nuforc.org/sighting/?id=30387
30398,07/27/2003 23:30,Houston (Canada),BC,Canada,Orb,HBCCUFO CANADIAN REPORT:  Bright light 3 times larger than Venus,07/28/2003,N,,https://nuforc.org/sighting/?id=30398
30393,07/27/2003 23:17,Terrace (Canada),BC,Canada,Light,"HBCCUFO CANADIAN REPORT:  Object +- 1.5 to 2 km up, travelled across the sky slowly",07/28/2003,N,,https://nuforc.org/sighting/?id=30393
30390,07/27/2003 23:00,Pasco,WA,USA,Cross,for two nights now have seen strange lights and have videotape of the first night.,07/28/2003,N,,https://nuforc.org/sighting/?id=30390
30386,07/27/2003 22:50,Lód (??) Poland,,Poland,Circle,red light changed to yellow .3 others lights moving very fast(1 yellow and 2 red),07/28/2003,N,,https://nuforc.org/sighting/?id=30386
30461,07/27/2003 22:00,Stillwater,MN,USA,Fireball,"A family of three witness two quck flashes, then a VERY fast, dramatic fireball streak west in the night sky.",07/31/2003,N,,https://nuforc.org/sighting/?id=30461
30988,07/27/2003 21:30,"Yamuna Nagar, Haryana (India)",,India,Circle,Strange fire color object seen in sky!!!!!,08/28/2003,N,,https://nuforc.org/sighting/?id=30988
30476,07/27/2003 20:00,"Ocean Shores (NSW, Australia)",,Australia,Circle,Two UFO's seen over Ocean Shores in Australia,08/01/2003,N,,https://nuforc.org/sighting/?id=30476
30428,07/27/2003 19:00,Keizer,OR,USA,Other,translutant orb seen two different times.,07/29/2003,N,,https://nuforc.org/sighting/?id=30428
30555,07/27/2003 16:25,Lapu-lapu (Philippines),,Philippines,Disk,"I am looking at the clear skies near near the airplane path from Davao City to Cebu City. I was at my verandah in my home, when I saw t",08/06/2003,N,,https://nuforc.org/sighting/?id=30555
30470,07/27/2003 11:00,Richland (Tri-Cities),WA,USA,Circle,"Twenty minute observation of a silver and black disk performing ""hawk-like"" maneuvers.",08/01/2003,N,,https://nuforc.org/sighting/?id=30470
30380,07/27/2003 05:30,Burlingame,CA,USA,Disk,"Saucer with lots of lights flying at about 3,000 feet. and made no sound.",07/27/2003,N,,https://nuforc.org/sighting/?id=30380
30600,07/27/2003 05:00,Marysville,KS,USA,Flash,A blue/white flashing light traveled past our car from south to north in an incomprehensibly short interval of time.,08/09/2003,N,,https://nuforc.org/sighting/?id=30600
30379,07/27/2003 04:03,Pinellas County,FL,USA,Unknown,Large falling object looked like a shooting star at first but too big to be just one that burned in the atomosphere.,07/27/2003,N,,https://nuforc.org/sighting/?id=30379
30378,07/27/2003 04:00,Lithia Springs,GA,USA,Light,My brother and I were smoking out on the front porch watching the stars when I saw a small light moving across the sky the size of a sm,07/27/2003,N,,https://nuforc.org/sighting/?id=30378
30455,07/27/2003 04:00,Kimberly (St. Mary's Lake) (Canada),BC,Canada,Light,"Telephoned Report:  A husband and wife, camped with their children near St. Mary's Lake, approximately 12 miles east of Kimberly, B.C.,",07/31/2003,N,,https://nuforc.org/sighting/?id=30455
30383,07/27/2003 03:30,Mission Viejo,CA,USA,,Extremely fast moving craft lights up as it shoots over Southern CA coastline,07/27/2003,N,,https://nuforc.org/sighting/?id=30383
31555,07/27/2003 02:30,Cranbrook (Canada),BC,Canada,Unknown,HBCCUFO CANADIAN REPORT:  A very bright and silver/white in color object.,09/17/2003,N,,https://nuforc.org/sighting/?id=31555
30801,07/27/2003 02:00,Vernon (Canada),BC,Canada,Disk,HBCCUFO CANADIAN REPORT:  An object was cut into six section.,08/20/2003,N,,https://nuforc.org/sighting/?id=30801
30593,07/27/2003 01:30,Kimberly (Canada),BC,Canada,Light,HBCCUFO CANADIAN REPORT:  Another witness comes forward (Bright white light).,08/09/2003,N,,https://nuforc.org/sighting/?id=30593
30376,07/27/2003 00:10,El Paso,TX,USA,Light,A distant ball of blue and orange light that disappeared after rapidly moving at a downward angle.,07/26/2003,N,,https://nuforc.org/sighting/?id=30376
30491,07/26/2003 23:30,Hampton (near Langley AFB),VA,USA,Light,A bright light in the sky almost directly over head seemed to be moving in an erratic pattern.,08/02/2003,N,,https://nuforc.org/sighting/?id=30491
30373,07/26/2003 23:30,Cicero,IL,USA,Circle,Gray circle followed by two small lights.,07/26/2003,N,,https://nuforc.org/sighting/?id=30373
30375,07/26/2003 23:17,Tillamook,OR,USA,Fireball,fireball into ocean,07/26/2003,N,,https://nuforc.org/sighting/?id=30375
30372,07/26/2003 23:15,Beulaville,NC,USA,Flash,iam older than 60 and a vet and this was exciting,07/26/2003,N,,https://nuforc.org/sighting/?id=30372
30419,07/26/2003 23:00,Davenport,IA,USA,Light,beautiful lights?,07/29/2003,N,,https://nuforc.org/sighting/?id=30419
30441,07/26/2003 22:55,Eureka Springs,AR,USA,Light,White light increased in size and brightness and then shot off into space.,07/30/2003,N,,https://nuforc.org/sighting/?id=30441
30720,07/26/2003 22:05,Sheffield (UK/England),,United Kingdom,Light,"we were having a bbq on the garden when we saw a light in the sky, a gold/orange light in the sky approximatly to the right hand side o",08/16/2003,N,,https://nuforc.org/sighting/?id=30720
30374,07/26/2003 21:52,Portland,OR,USA,Fireball,This was the amber fireball...very smooth trajectory and very fast...just takin` its time it seemed....,07/26/2003,N,,https://nuforc.org/sighting/?id=30374
30418,07/26/2003 21:00,Burbank,CA,USA,Unknown,"Strange orange glow like flame of hot air balloon - but without the balloon - over the evening sky in Burbank, CA.",07/29/2003,N,,https://nuforc.org/sighting/?id=30418
34599,07/26/2003 19:45,Bristol,TN,USA,,"Peter, your show with Art Bell 17 Jan. The tape of the UFO that is on your web site needs to be reviewed again & again. Perhaps someone",01/21/2004,N,,https://nuforc.org/sighting/?id=34599
30389,07/26/2003 05:00,Westminster (near),MD,USA,Formation,"Cluster seen over Carrol County ,Maryland",07/28/2003,N,,https://nuforc.org/sighting/?id=30389
30413,07/26/2003 04:00,"Dardanelle (2 mi. from Logan, on Hwy. 22)",AR,USA,Orb,"Moving ,blue star-like object changes to bright yellow, going form north to south.",07/29/2003,N,,https://nuforc.org/sighting/?id=30413
30360,07/26/2003 03:10,East London (UK/England),,United Kingdom,Light,"Single bright light with a smaller beam either side of it, hovering for approx. 1hr. 40mins.",07/26/2003,N,,https://nuforc.org/sighting/?id=30360
30363,07/26/2003 01:58,Terrace (Canada),BC,Canada,Light,HBCCUFO CANADIAN REPORT:  Greyish-white colored object  changing direction.,07/26/2003,N,,https://nuforc.org/sighting/?id=30363
30728,07/26/2003 01:20,Wasa (Canada),BC,Canada,Light,HBCCUFO CANADIAN REPORT:  Large white light changes orange.,08/16/2003,N,,https://nuforc.org/sighting/?id=30728
30736,07/26/2003 00:50,Wardner (Canada),BC,Canada,Light,HBCCUFO CANADIAN REPORT:  Light as being colored and round in shape.,08/16/2003,N,,https://nuforc.org/sighting/?id=30736
30814,07/26/2003 00:30,Cranbrook (Canada),BC,Canada,Light,HBCCUFO CANADIAN REPORT:  I should have reported a month ago. My husband (names deleted by HBCC UFO) and I saw a bright white light,08/21/2003,N,,https://nuforc.org/sighting/?id=30814
30355,07/26/2003 00:20,Alexandria,VA,USA,Unknown,"Was a light going from east to west, it got brighter then dimmer did this twice then eventualy dissapeared into the horizon. Was just a",07/25/2003,N,,https://nuforc.org/sighting/?id=30355
78586,07/25/2003 23:30,Maysville,NC,USA,Rectangle,"Bus shaped object with 4 bright lights 20 feet off ground seen in rural eastern North Carolina.

 500 Lights On Object0: Yes",10/27/2010,N,,https://nuforc.org/sighting/?id=78586
30415,07/25/2003 23:00,Schenectady,NY,USA,Formation,"Line of equally spaced ornage lights moving at an incredible speed, over Schenectady, New York",07/29/2003,N,,https://nuforc.org/sighting/?id=30415
30358,07/25/2003 22:41,Shelton,WA,USA,Light,Bright Light,07/25/2003,N,,https://nuforc.org/sighting/?id=30358
30865,07/25/2003 22:30,Duncan (Canada),BC,Canada,Unknown,HBCCUFO CANADIAN REPORT:  zig zagging object.,08/23/2003,N,,https://nuforc.org/sighting/?id=30865
42364,07/25/2003 21:30,Woodsville,NH,USA,Fireball,5 fireballs,02/25/2005,N,,https://nuforc.org/sighting/?id=42364
33111,07/25/2003 21:00,Port Washington,NY,USA,Diamond,"Object hovered for 35 minutes, glowed whitish yellow, changed shape., appeared to be approximately 5 to 10 miles away - 1,000 feet high",11/15/2003,N,,https://nuforc.org/sighting/?id=33111
30366,07/25/2003 20:30,Enderby (Canada),BC,Canada,Cylinder,"HBCCUFO CANADIAN REPORT:  shiny, bright cyl. shape, stationary high in the sky, ""broke apart"", split into 2 exact same size pieces",07/26/2003,N,,https://nuforc.org/sighting/?id=30366
30539,07/25/2003 14:30,Meteor Crater,AZ,USA,Unknown,It looked like a brown upside down spoon.,08/05/2003,N,,https://nuforc.org/sighting/?id=30539
30361,07/25/2003 14:30,Philadelphia,PA,USA,Orb,"looking eastward which would be facing NJ flashing over NJ I saw a flashing light in the sky, at first I thought it was a very high fly",07/26/2003,N,,https://nuforc.org/sighting/?id=30361
31187,07/25/2003 13:00,Renton,WA,USA,Other,"Looked like a streetlight, hovering like a helicopter in Fairwood, Renton",09/03/2003,N,,https://nuforc.org/sighting/?id=31187
30351,07/25/2003 07:45,Palm Harbor,FL,USA,Disk,Bright UFO seen for 7 minutes crossing airline flight paths.,07/25/2003,N,,https://nuforc.org/sighting/?id=30351
30348,07/25/2003 05:15,Upper Providence Township,PA,USA,Light,Light seen in sky.,07/25/2003,N,,https://nuforc.org/sighting/?id=30348
30624,07/25/2003 03:30,Ottawa (Canada),ON,Canada,Triangle,I saw a very dark shape that stood out against the night sky.  It had no lights and moved across the sky to the west.,08/10/2003,N,,https://nuforc.org/sighting/?id=30624
127536,07/25/2003 01:30,Wallowa,OR,USA,Disk,Flying saucer type object not large and alone soft white light and incredibly fast.,05/27/2016,N,,https://nuforc.org/sighting/?id=127536
34463,07/25/2003 00:00,Big Bear,CA,USA,Unknown,"flashing blue lights, darting,fast",01/14/2004,N,,https://nuforc.org/sighting/?id=34463
30347,07/24/2003 23:50,Vernon (Canada),BC,Canada,Triangle,bright light goes across the sky,07/25/2003,N,,https://nuforc.org/sighting/?id=30347
30362,07/24/2003 23:45,Terrace (Canada),BC,Canada,Oval,HBCCUFO CANADIAN REPORT:  Glowing/oblong shaped object moving slowly along side highway.,07/26/2003,N,,https://nuforc.org/sighting/?id=30362
30570,07/24/2003 23:10,Kingston (northeast of) (Canada),ON,Canada,Other,HBCCUFO CANADIAN REPORT:  Boomerang in shape.,08/07/2003,N,,https://nuforc.org/sighting/?id=30570
30346,07/24/2003 23:10,Rio Rancho,NM,USA,Light,Hovering bright light fades in and out.,07/24/2003,N,,https://nuforc.org/sighting/?id=30346
30344,07/24/2003 22:45,Conway,AR,USA,Light,"A dark object blocking out stars, with one dim light. Chasing a jetliner across the sky from south to north",07/24/2003,N,,https://nuforc.org/sighting/?id=30344
30377,07/24/2003 22:45,Fort St. James (Canada),BC,Canada,Sphere,White and Red sphere in northern British Columbia Canada,07/27/2003,N,,https://nuforc.org/sighting/?id=30377
63356,07/24/2003 22:00,Wellsville,NY,USA,Triangle,Unknown slow mvoing silent triangular object spotted in non-military area.,05/20/2008,N,,https://nuforc.org/sighting/?id=63356
86773,07/24/2003 21:15,Milton (north of) (Canada),ON,Canada,Unknown,"Super bright light moving from west to east, not too high and not too fast.",01/22/2012,N,,https://nuforc.org/sighting/?id=86773
30339,07/24/2003 15:00,London (UK/England),,United Kingdom,Sphere,"London England, Small double sphere",07/24/2003,N,,https://nuforc.org/sighting/?id=30339
107312,07/24/2003 00:00,"Kuwait (Camp ""New Jersey"")",,Kuwait,Disk,3 different type of lights spinning CW and CCW against each other and the craft would appear and disappear.,02/21/2014,N,,https://nuforc.org/sighting/?id=107312
32078,07/24/2003 00:00,Port Renfrew (Canada),BC,Canada,Formation,row of many big and small lights,10/06/2003,N,,https://nuforc.org/sighting/?id=32078
30324,07/23/2003 23:10,Lunenburg (Canada),NS,Canada,Light,High speed zig zagging point of light.,07/23/2003,N,,https://nuforc.org/sighting/?id=30324
30322,07/23/2003 22:44,Cedar,MI,USA,Orb,Red flashed white. Northern Michigan,07/23/2003,N,,https://nuforc.org/sighting/?id=30322
30323,07/23/2003 22:35,Cottage Grove,MN,USA,Changing,I saw a strange light show over suburban Minnesota,07/23/2003,N,,https://nuforc.org/sighting/?id=30323
30526,07/23/2003 22:00,Mississauga (Canada),ON,Canada,Light,A series of lights moving to fast to be a plane,08/04/2003,N,,https://nuforc.org/sighting/?id=30526
30582,07/23/2003 22:00,Portland,OR,USA,Circle,"We see objects in the sky that look like tiny stars that move at lightning speeds, hover in one spot then takes off at lightning speeds",08/08/2003,N,,https://nuforc.org/sighting/?id=30582
30337,07/23/2003 21:00,Waupaca,WI,USA,Circle,I was sitting out side my house when I saw A shinney round object going across the sky. 30 sec. later two fighter jets came after flyin,07/24/2003,N,,https://nuforc.org/sighting/?id=30337
35873,07/23/2003 14:30,Austin/Rochester (between),MN,USA,Oval,Dark grey oval seen from an aircraft,03/28/2004,N,,https://nuforc.org/sighting/?id=35873
30341,07/23/2003 06:30,Memphis (near),TN,USA,Unknown,Possible sighting associated with a strong storm,07/24/2003,N,,https://nuforc.org/sighting/?id=30341
30316,07/23/2003 01:15,Strathmore (Canada),AB,Canada,Triangle,Hazy Orange/red Triangle,07/23/2003,N,,https://nuforc.org/sighting/?id=30316
30327,07/23/2003 00:58,Gig Harbor,WA,USA,Triangle,Triangular white lights with smaller red and blue strobing lights near the white lights.,07/24/2003,N,,https://nuforc.org/sighting/?id=30327
30307,07/23/2003 00:05,Dakota City,NE,USA,Unknown,I am a student at the University of Nebraska at Omaha. I am now home for the summer and when I got home from work one night I saw three,07/22/2003,N,,https://nuforc.org/sighting/?id=30307
30314,07/22/2003 22:29,Woodinville,WA,USA,Light,The Same Bright Light !,07/23/2003,N,,https://nuforc.org/sighting/?id=30314
133373,07/22/2003 22:01,Camarillo,CA,USA,Circle,Brother and I saw an object about the size of a basketball across the street.  ((anonymous report)),03/31/2017,N,,https://nuforc.org/sighting/?id=133373
30311,07/22/2003 21:15,"Washington, D.C.",DC,USA,Chevron,"Chevron-shaped craft gliding over Washington, D.C.",07/23/2003,N,,https://nuforc.org/sighting/?id=30311
29875,07/22/2003 21:00,Mukilteo,WA,USA,Cylinder,"2 Bright glowing lights over Paine Field, (Boeing) in Everett Washington",07/22/2003,N,,https://nuforc.org/sighting/?id=29875
30305,07/22/2003 20:45,Gilbert,SC,USA,Light,I have pictures. I had just bought a new digital camera and was trying it out on my tripod. I live on a lake and we had just experience,07/22/2003,N,,https://nuforc.org/sighting/?id=30305
60927,07/22/2003 18:00,Cordoba (Argentina),,Argentina,Oval,sylver oval shape moving straight and then dissaper,01/16/2008,N,,https://nuforc.org/sighting/?id=60927
30326,07/22/2003 17:30,Naperville,IL,USA,Triangle,"2 jetliners 1 glowing  white Triangle ufo, intersecting flight paths Triple Near miss Clear Day .",07/24/2003,N,,https://nuforc.org/sighting/?id=30326
30317,07/22/2003 11:00,Orinda,CA,USA,Circle,"Circular object with v-shaped notch, hovering in daylight",07/23/2003,N,,https://nuforc.org/sighting/?id=30317
29873,07/22/2003 01:05,Prince Rupert (Canada),BC,Canada,Light,HBCCUFO CANADIAN REPORT:  Bright Flash and two lights noticed.,07/22/2003,N,,https://nuforc.org/sighting/?id=29873
29871,07/22/2003 00:20,Lethbridge (Canada),AB,Canada,Triangle,HBCCUFO CANADIAN REPORT:  Two triangle shaped flying objects.,07/22/2003,N,,https://nuforc.org/sighting/?id=29871
44682,07/22/2003 00:00,Kalispell,MT,USA,Unknown,object moved in odd directions and amazing manuvering ablitites and speeds,06/30/2005,N,,https://nuforc.org/sighting/?id=44682
29862,07/21/2003 22:40,Shasta Lake,CA,USA,Light,My brother caled me outside to see a white light slowly heading east. The light appered to slightly speed up and slow down as it travle,07/21/2003,N,,https://nuforc.org/sighting/?id=29862
30382,07/21/2003 22:30,Portland,OR,USA,Light,"Between 10 and 11 pm, very bright quiet object traveling S to N then abruptly turned toward the E..",07/27/2003,N,,https://nuforc.org/sighting/?id=30382
30371,07/21/2003 22:00,Tucson,AZ,USA,Triangle,very large and slow moving,07/26/2003,N,,https://nuforc.org/sighting/?id=30371
29867,07/21/2003 22:00,Woodinville,WA,USA,Triangle,Craft with Red Strobing Light!,07/21/2003,N,,https://nuforc.org/sighting/?id=29867
29866,07/21/2003 21:40,Shasta Lake City,CA,USA,Light,light in night,07/21/2003,N,,https://nuforc.org/sighting/?id=29866
